"snap_time","shipment_id","route_type","region_route","latest_awb_station_name","latest_soc_station","latest_status_name","latest_status_timestamp","latest_operator_name","latest_operator_type","latest_station_inbound_operator_name","latest_station_inbound_operator_type","action_flag","day_in_soc","is_passed_sorting_center","intentional_backlog_type","backlog_reason","destination_type","order_type","station_before_arrive_at_soc","is_high_value"
"2026-09-03T13:00","TH2666133397409","FWD","NORTH","ANANN - เมืองน่าน","SOCN","SOC_Staging","2026-09-03T02:53:43.049","OBS001TH2621/011/-","manual","CBS003TH2621/CBS-C-IND04/CBS-C-4","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ARBRN - ราษฎร์บูรณะ","false"
"2026-09-03T13:00","TH2686262821529","FWD","NORTH","ASWAN-B - เมืองนครสวรรค์","SOCN","SOC_Staging","2026-09-03T08:22:12.460","OBS001TH2621/029/-","manual","CBS004TH2621/CBS-D-IND15/ops4860","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH2625355591358","FWD","CENTRAL","HBPRK-AG - บ้านแพรก","SOCN","SOC_Staging","2026-09-03T10:59:54.106","OBS001TH2621/126/-","manual","mCBS001TH2621/Console2/Ops54652","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH263124372104W","FWD","CENTRAL","HBPRK-AG - บ้านแพรก","SOCN","SOC_Staging","2026-09-03T09:15:47.858","OBS001TH2621/126/-","manual","CBS001TH2621/CBS-A-IND30/OPS49270","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ASMPK-A - เมืองสมุทรปราการ","false"
"2026-09-03T13:00","TH269728678520X","FWD","NORTH","APHIT-A - เมืองพิษณุโลก","SOCN","SOC_Staging","2026-09-03T02:02:27.001","OBS001TH2621/029/-","manual","CBS004TH2621/CBS-D-IND12/Ops60223","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABPLI-B - บางพลี","false"
"2026-09-03T13:00","TH2665541725573","FWD","SOUTH","AHYAI-C - หาดใหญ่","SOCN","SOC_Staging","2026-09-02T23:11:31.079","thspxobs07n@shopeemobile-external.com","manual","WMC001TH2621/WMC18/Ops41533  ","wmc","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKUM-A - บึงกุ่ม","false"
"2026-09-03T13:00","TH264393497824F","FWD","WEST","ASNNG-A - สองพี่น้อง","SOCN","SOC_Staging","2026-09-02T23:32:15.729","OBS001TH2621/092/-","manual","CBS001TH2621/CBS-A-IND26/OPS58313","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKPI-B - บางกะปิ","false"
"2026-09-03T13:00","SPXTH066010680258","FWD","NORTH","ANPAI - หนองไผ่","SOCN","SOC_Staging","2026-09-03T11:01:00.981","OBS001TH2621/234/-","manual","[Ops5857]mCBS06 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","CB","","false"
"2026-09-03T13:00","TH263206047041X","FWD","NORTHEAST","APVNG - ภูเวียง","SOCN","SOC_Staging","2026-09-03T04:37:11.075","OBS001TH2621/208/-","manual","CBS005TH2621/CBS-E-IND25/CBS-E-26","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH268515383237O","FWD","NORTH","ACMAI-B - เมืองเชียงใหม่","SOCN","SOC_Staging","2026-09-03T01:42:36.096","OBS001TH2621/050/-","manual","CBS003TH2621/CBS-C-IND04/CBS-C-4","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","APTUM-A - เมืองปทุมธานี","false"
"2026-09-03T13:00","TH2604655402137","FWD","NORTH","ACMAI-B - เมืองเชียงใหม่","SOCN","SOC_Staging","2026-09-02T23:06:11.333","OBS001TH2621/050/-","manual","CBS004TH2621/CBS-D-IND15/Ops53894","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH261557728589D","FWD","NORTH","ACMAI-B - เมืองเชียงใหม่","SOCN","SOC_Staging","2026-09-03T03:07:35.098","OBS001TH2621/049/-","manual","DWS001TH2621/DWS1/-","dws","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABPLI-D - บางพลี","false"
"2026-09-03T13:00","TH261065303071Z","FWD","NORTH","ASWAN-A - เมืองนครสวรรค์","SOCN","SOC_Staging","2026-09-03T08:32:56.957","OBS001TH2621/033/-","manual","CBS004TH2621/CBS-D-IND30/OPS50257","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH264785616356T","FWD","NORTH","ASWAN-A - เมืองนครสวรรค์","SOCN","SOC_Staging","2026-09-03T08:32:56.957","OBS001TH2621/033/-","manual","CBS001TH2621/CBS-A-IND28/Ops59863","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","AJOMT-B - จอมทอง","false"
"2026-09-03T13:00","TH2601107919189","FWD","CENTRAL","ANADI - นาดี","SOCN","SOC_Staging","2026-09-03T04:04:43.373","thspxrw01n@shopeemobile-external.com","manual","spx@shopee.com","manual","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH266500918449M","FWD","NORTHEAST","APTCI - ปักธงชัย","SOCN","SOC_Staging","2026-09-03T10:26:26.367","OBS001TH2621/090/-","manual","[Ops5858]mCBS07 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH267081172819O","FWD","NORTHEAST","APTCI - ปักธงชัย","SOCN","SOC_Staging","2026-09-03T10:26:26.367","OBS001TH2621/090/-","manual","[Ops5855]mCBS04 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","HSAMP - สัมพันธวงศ์","false"
"2026-09-03T13:00","TH261579322960F","FWD","NORTHEAST","APTCI - ปักธงชัย","SOCN","SOC_Staging","2026-09-03T10:26:26.367","OBS001TH2621/090/-","manual","mCBS001TH2621/Console2/Ops54652","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH2610407844873","FWD","NORTHEAST","APTCI - ปักธงชัย","SOCN","SOC_Staging","2026-09-03T08:45:24.095","OBS001TH2621/090/-","manual","CBS005TH2621/CBS-E-IND13/NCCBS-E-13","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","SPX Express - Partner Shop สาขาโครงการอนินทาวน์","false"
"2026-09-03T13:00","TH064637675609","FWD","NORTHEAST","APTCI - ปักธงชัย","SOCN","SOC_Staging","2026-09-03T10:00:37.143","OBS001TH2621/090/-","manual","CBS004TH2621/CBS-D-IND05/Ops60230","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","NS","FSOCN","false"
"2026-09-03T13:00","TH262178424851I","FWD","NORTHEAST","APTCI - ปักธงชัย","SOCN","SOC_Staging","2026-09-03T09:45:20.060","OBS001TH2621/090/-","manual","mCBS001TH2621/Console14/Ops45928","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH264653682977M","FWD","SOUTH","ALNGS - หลังสวน","SOCN","SOC_Staging","2026-09-03T02:57:15.198","OBS001TH2621/159/-","manual","CBS002TH2621/CBS-B-IND17/Ops36932","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ARBRN - ราษฎร์บูรณะ","false"
"2026-09-03T13:00","TH2680081235406","FWD","WEST","ADCNG - ด่านช้าง","SOCN","SOC_Staging","2026-09-03T10:59:21.094","OBS001TH2621/098/-","manual","[Ops5855]mCBS04 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH269873651832H","FWD","CENTRAL","HNDON-AG - หนองโดน","SOCN","SOC_Staging","2026-09-03T11:06:32.654","OBS001TH2621/161/-","manual","mCBS001TH2621/Console1/Ops15033","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH262246133634B","FWD","CENTRAL","HNDON-AG - หนองโดน","SOCN","SOC_Staging","2026-09-03T08:03:37.409","OBS001TH2621/161/-","manual","CBS001TH2621/CBS-A-IND23/ops58314","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ATYBR-A - ธัญบุรี","false"
"2026-09-03T13:00","TH265377572842V","FWD","WEST","ASESY-AG - ศรีสวัสดิ์","SOCN","SOC_Staging","2026-09-03T01:58:18.320","OBS001TH2621/043/-","manual","CBS003TH2621/CBS-C-IND08/CBS-C-8","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FBBON-C - บางบอน","false"
"2026-09-03T13:00","TH261864370820A","FWD","WEST","ASESY-AG - ศรีสวัสดิ์","SOCN","SOC_Staging","2026-09-03T11:19:13.515","OBS001TH2621/043/-","manual","mCBS001TH2621/Console8/Ops11940","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ANKAM-A - หนองแขม","false"
"2026-09-03T13:00","TH269390692494U","FWD","NORTH","AWBRI-A - วิเชียรบุรี","SOCN","SOC_Received","2026-09-03T06:59:35.578","[Ops5859]mCBS08 SOCN","manual","[Ops5859]mCBS08 SOCN","manual","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH2675010897477","FWD","SOUTH","ATLNG-A - ถลาง","SOCN","SOC_Received","2026-09-03T07:19:09.680","CBS001TH2621/CBS-A-IND08/ops2o385","cbs","CBS001TH2621/CBS-A-IND08/ops2o385","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","SOCE","false"
"2026-09-03T13:00","TH063999894759","FWD","SOUTH","ATLNG-A - ถลาง","SOCN","SOC_Received","2026-09-02T17:23:39.917","CBS003TH2621/CBS-C-IND09/Jiang","cbs","CBS003TH2621/CBS-C-IND09/Jiang","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","NS","ALANG-C - วังทองหลาง","false"
"2026-09-03T13:00","SPXTH064052931428","FWD","SOUTH","ATLNG-A - ถลาง","SOCN","SOC_Received","2026-09-02T17:30:20.479","CBS003TH2621/CBS-C-IND22/CBS-C-22","cbs","CBS003TH2621/CBS-C-IND22/CBS-C-22","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","CB","","false"
"2026-09-03T13:00","SPXTH063415766808","FWD","SOUTH","ATLNG-A - ถลาง","SOCN","SOC_Received","2026-09-02T17:36:48.566","CBS003TH2621/CBS-C-IND24/CBS-C-24","cbs","CBS003TH2621/CBS-C-IND24/CBS-C-24","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","CB","","false"
"2026-09-03T13:00","TH263893252184T","FWD","CENTRAL","ABPHN - บางปะหัน","SOCN","SOC_Received","2026-09-03T01:57:06.962","WMC001TH2621/WMC1/Ops36541  ","wmc","WMC001TH2621/WMC1/Ops36541  ","wmc","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH269563816603U","FWD","NORTH","HPCHM-AG - ปากชม","SOCN","SOC_Received","2026-09-03T06:39:57.039","thspxrw12n@shopeemobile-external.com","manual","thspxrw12n@shopeemobile-external.com","manual","_04_pending_reworked","< 1 day","true","Intentaional Backlog","","UPC","MP","Sorting center","false"
"2026-09-03T13:00","TH266466768981F","FWD","CENTRAL","ABCAI - บางไทร","SOCN","SOC_Received","2026-09-03T04:35:53.779","CBS002TH2621/CBS-B-IND13/ops56623","cbs","CBS002TH2621/CBS-B-IND13/ops56623","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH269010353776W","FWD","NORTH","APHIT-C - เมืองพิษณุโลก","SOCN","SOC_Received","2026-09-03T03:30:01.091","CBS001TH2621/CBS-A-IND07/ops36932","cbs","CBS001TH2621/CBS-A-IND07/ops36932","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH2682402530544","FWD","NORTH","APHIT-C - เมืองพิษณุโลก","SOCN","SOC_Received","2026-09-02T22:38:35.047","CBS004TH2621/CBS-D-IND21/Ops59736","cbs","CBS004TH2621/CBS-D-IND21/Ops59736","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ALUKA-A - ลำลูกกา","false"
"2026-09-03T13:00","TH268527801158P","FWD","NORTHEAST","ADUNG - บ้านดุง","SOCN","SOC_Received","2026-09-03T00:55:24.815","CBS005TH2621/CBS-E-IND34/CBS-E-33","cbs","CBS005TH2621/CBS-E-IND34/CBS-E-33","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","WH","WH-SOCW-SC1","false"
"2026-09-03T13:00","TH261156390483O","FWD","WEST","AKTUE-AG - ด่านมะขามเตี้ย","SOCN","SOC_Received","2026-09-03T09:09:13.518","[Ops5858]mCBS07 SOCN","manual","[Ops5858]mCBS07 SOCN","manual","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH263391923609G","FWD","NORTHEAST","ACBOD-AG - ชนบท","SOCN","SOC_Received","2026-09-03T03:15:55.330","[Ops4544]mCBS02 SOCN","manual","[Ops4544]mCBS02 SOCN","manual","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","APAPD-A - พระประแดง","false"
"2026-09-03T13:00","TH268191545027R","FWD","NORTHEAST","AKASN - กระสัง","SOCN","SOC_Received","2026-09-03T07:41:16.209","CBS001TH2621/CBS-A-IND19/Ops59569","cbs","CBS001TH2621/CBS-A-IND19/Ops59569","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","SOCE","false"
"2026-09-03T13:00","TH268194073006D","FWD","NORTHEAST","HKPTC-LP - โคกโพธิ์ไชย","SOCN","SOC_Received","2026-09-03T05:03:07.391","WMC001TH2621/WMC5/Ops15297  ","wmc","WMC001TH2621/WMC5/Ops15297  ","wmc","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","AKLNG-A - คลองหลวง","false"
"2026-09-03T13:00","TH2657348334613","FWD","NORTH","ALPUN-A - เมืองลำพูน","SOCN","SOC_Received","2026-09-03T03:22:12.702","mCBS001TH2621/Console14/Ops45928","mcbs","mCBS001TH2621/Console14/Ops45928","mcbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH2675182038227","FWD","NORTH","ACMAI-A - เมืองเชียงใหม่","SOCN","SOC_Received","2026-09-03T06:05:33.004","mCBS001TH2621/Console15/Ops14227","mcbs","mCBS001TH2621/Console15/Ops14227","mcbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABKUM-A - บึงกุ่ม","false"
"2026-09-03T13:00","TH2620501663784","FWD","SOUTH","AGUNT - กันตัง","SOCN","SOC_Received","2026-09-03T03:31:08.384","CBS002TH2621/CBS-B-IND01/ops57594","cbs","CBS002TH2621/CBS-B-IND01/ops57594","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH267371730151K","FWD","SOUTH","ANARA-B - เมืองนราธิวาส","SOCN","SOC_Received","2026-09-03T09:49:07.372","[Ops4545]mCBS03 SOCN","manual","[Ops4545]mCBS03 SOCN","manual","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABKAE-D - บางแค","false"
"2026-09-03T13:00","TH264203734696A","FWD","NORTH","AKAIL - กงไกรลาศ","SOCN","SOC_Received","2026-09-03T04:38:53.293","CBS001TH2621/CBS-A-IND19/Ops59569","cbs","CBS001TH2621/CBS-A-IND19/Ops59569","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ASMPK-A - เมืองสมุทรปราการ","false"
"2026-09-03T13:00","TH267791750201E","FWD","NORTHEAST","APSNG-AG - ภูสิงห์","SOCN","SOC_Received","2026-09-02T16:25:03.899","CBS001TH2621/CBS-A-IND31/ops44505","cbs","CBS001TH2621/CBS-A-IND31/ops44505","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH2607618632863","FWD","NORTHEAST","APSNG-AG - ภูสิงห์","SOCN","SOC_Received","2026-09-03T06:18:26.558","thspxrw12n@shopeemobile-external.com","manual","thspxrw12n@shopeemobile-external.com","manual","_04_pending_reworked","< 1 day","true","Intentaional Backlog","","UPC","MP","Sorting center","false"
"2026-09-03T13:00","TH262253660963P","FWD","SOUTH","ANYOG - นาโยง","SOCN","SOC_Received","2026-09-02T22:28:53.861","WMC001TH2621/WMC4/Ops45998  ","wmc","WMC001TH2621/WMC4/Ops45998  ","wmc","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ALDKB-A - ลาดกระบัง","false"
"2026-09-03T13:00","TH2664629250630","FWD","NORTHEAST","AMKAM-A - เมืองมหาสารคาม","SOCN","SOC_Received","2026-09-02T22:19:05.543","CBS001TH2621/CBS-A-IND13/ops556623","cbs","CBS001TH2621/CBS-A-IND13/ops556623","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH264299792723I","FWD","NORTH","APYKR - พยุหะคีรี","SOCN","SOC_Received","2026-09-02T21:46:32.883","CBS003TH2621/CBS-C-IND05/CBS-C-5","cbs","CBS003TH2621/CBS-C-IND05/CBS-C-5","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","WH","WH-SOCE-THA","false"
"2026-09-03T13:00","TH2671866183974","FWD","NORTH","ACMAI-B - เมืองเชียงใหม่","SOCN","SOC_Received","2026-09-03T01:19:12.068","CBS002TH2621/CBS-B-IND05/Ops58315","cbs","CBS002TH2621/CBS-B-IND05/Ops58315","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","AKLNG-B - คลองหลวง","false"
"2026-09-03T13:00","TH268850840339E","FWD","SOUTH","AYLIG - ยะหริ่ง","SOCN","SOC_Received","2026-09-02T17:41:18.599","CBS003TH2621/CBS-C-IND11/CBS-C-11","cbs","CBS003TH2621/CBS-C-IND11/CBS-C-11","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABKEN-C - บางเขน","false"
"2026-09-03T13:00","TH2682993836285","FWD","NORTHEAST","HSWRW-AG - สว่างวีระวงศ์","SOCN","SOC_Received","2026-09-03T05:22:52.866","[Ops5855]mCBS04 SOCN","manual","[Ops5855]mCBS04 SOCN","manual","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABKAE-D - บางแค","false"
"2026-09-03T13:00","TH2659020258797","FWD","NORTHEAST","APTCI - ปักธงชัย","SOCN","SOC_Received","2026-09-02T19:23:46.383","[Ops5855]mCBS04 SOCN","manual","[Ops5855]mCBS04 SOCN","manual","_02_pending_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","AKLNG-A - คลองหลวง","false"
"2026-09-03T13:00","TH264457435475N","FWD","NORTH","APASA - ป่าซาง","SOCN","SOC_Received","2026-09-03T00:48:58.075","HHS001TH2621/HHS-1/Ops14931","hhs","HHS001TH2621/HHS-1/Ops14931","hhs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","AKLNG-D - คลองหลวง","false"
"2026-09-03T13:00","TH261122249750M","FWD","SOUTH","ALNGS - หลังสวน","SOCN","SOC_Received","2026-09-02T18:36:07.325","CBS001TH2621/CBS-A-IND07/ops51653","cbs","CBS001TH2621/CBS-A-IND07/ops51653","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ATAWI - ทวีวัฒนา","false"
"2026-09-03T13:00","TH262018856496Q","FWD","NORTHEAST","ANSUG - โนนสูง","SOCN","SOC_Received","2026-09-03T04:52:24.523","thspxrw12n@shopeemobile-external.com","manual","thspxrw12n@shopeemobile-external.com","manual","_04_pending_reworked","< 1 day","true","Intentaional Backlog","","UPC","MP","Sorting center","false"
